Simulation,Final_Price,Return_%
1,93.28689920522396,3.767407347301412
2,88.87126595791123,-1.1443092792978549
3,90.26343973337856,0.404271116105163
4,89.92344150720383,0.0260750914391851
5,91.50104701495698,1.7809199276495835
6,90.90793003841884,1.1211680071399872
7,90.012585408263,0.1252340470111249
8,87.95000451500836,-2.169071729690374
9,89.70649881309292,-0.2152404748688374
10,91.18902331445256,1.4338412841518906
11,88.53472421775159,-1.5186604919337237
12,89.85151198047741,-0.0539355055868677
13,89.07757123035525,-0.9148262176248708
14,91.12952671591816,1.367660418151467
15,88.15502586955407,-1.94101683030694
16,91.40417766780328,1.6731675948868474
17,88.20597837022693,-1.8843399663771696
18,86.86593615693249,-3.3749319722664226
19,91.82044840082033,2.1362051177089203
20,89.94914032052311,0.0546610906819888
21,92.0765982472323,2.4211326443073324
22,89.3806282094735,-0.5777216802297064
23,88.90499524894638,-1.106790601839408
24,88.92849338601155,-1.0806525183408815
25,88.2011268888585,-1.8897364973765396
26,87.9495605721283,-2.1695655482443827
27,90.93527058555794,1.151580184157885
28,89.38192394054738,-0.5762803775891265
29,89.10180931231474,-0.8878650586042973
30,87.73136811474103,-2.412271285048915
31,87.52809023597774,-2.638386834285053
32,88.72645022870971,-1.3053946287989953
33,90.0223088297957,0.1360498662911002
34,88.53325307240775,-1.5202969161204225
35,88.64139701808999,-1.4000033169188166
36,91.21284183564214,1.4603357459867987
37,91.10744273504372,1.3430953671231671
38,90.22480658543424,0.3612976478690163
39,90.38182930805878,0.5359614105214436
40,91.91073565464636,2.2366358783607936
41,90.36272856172364,0.5147147516391797
42,89.34828116350117,-0.613702821467003
43,89.68060515783337,-0.244043205969562
44,90.93489011810054,1.151156972303153
45,91.22638087989976,1.4753958619574623
46,88.5846229925939,-1.463155736825471
47,88.37583879676777,-1.6953962216153942
48,89.62510820215778,-0.3057750810258396
49,89.10232859664463,-0.8872874342106568
50,90.696931283531,0.8864641641056514
51,90.44107842789784,0.601866994324616
52,88.49551905624436,-1.5622702377704605
53,90.28500246544628,0.4282563575598029
54,88.47230775942039,-1.5880892553722104
55,89.41618307873502,-0.5381723262124457
56,88.42346174610847,-1.642422974295365
57,89.60395435507297,-0.3293055004750099
58,90.51662191461368,0.6858975690919622
59,91.2758686477854,1.5304434346889828
60,90.14574046858104,0.2733486858520947
61,89.68592057053033,-0.2381306223244466
62,90.19550503058878,0.3287041497094226
63,87.88568866157901,-2.240613279667403
64,92.10273599495888,2.4502068909442394
65,90.5308821109608,0.7017598564636235
66,92.41323731462052,2.795592118599011
67,90.02284747891281,0.136649031048724
68,90.10677937754988,0.2300104310899491
69,91.32976595999652,1.5903959510528538
70,88.67468301938936,-1.36297773149126
71,89.81663664188103,-0.0927289856718275
72,90.75630836125308,0.952512081482837
