Simulation,Final_Price,Return_%
1,90.27946613777095,0.4220980397897079
2,90.3369892642847,0.4860837200052176
3,90.85944240783964,1.0672329341931384
4,88.4420081840673,-1.621792898701558
5,90.7120204506132,0.9032485546309276
6,90.1537002501957,0.2822027254679555
7,90.02267124418552,0.1364529968693118
8,89.20067772079459,-0.777889075868096
9,89.56961437142823,-0.3675034800575925
10,89.79231834133026,-0.1197793756059483
11,89.53116172044211,-0.4102761730343623
12,88.91618166979484,-1.0943474195830565
13,89.26575158266978,-0.7055043574307305
14,89.20644203544384,-0.7714771574595807
15,89.0144719327563,-0.985014535310024
16,90.21049105330316,0.3453738079011711
17,88.7378033746804,-1.2927659903443929
18,88.876030892771,-1.1390090180522885
19,91.11475212396498,1.3512259443436825
20,89.3290689240642,-0.6350734993724174
21,91.12117921999044,1.3583751056623432
22,89.49097456510438,-0.454978236813821
23,90.52267623114714,0.692632070241534
24,89.298744952742,-0.6688042794861038
25,88.83211257142621,-1.1878614333412651
26,89.54294750178923,-0.397166293894079
27,89.67800716909207,-0.2469330710878047
28,90.22742829177784,0.3642138951922684
29,89.23786709259412,-0.7365215877707347
30,90.54792734015368,0.720720066911775
31,88.75966268682402,-1.2684508489165631
32,89.01659151852323,-0.9826568203301198
33,90.01722769255728,0.1303978782617117
34,90.7661685056459,0.9634799840332456
35,89.46312527957406,-0.4859563074815882
36,90.47519275285734,0.6398139631338524
37,90.13237966445638,0.2584868347679357
38,89.51359669935088,-0.4298145724684328
39,88.56186829996798,-1.488466852093462
40,90.97175541664764,1.192163978473452
41,89.43145122812719,-0.5211888452422895
42,88.56068524806838,-1.4897828163866789
43,89.8614701510519,-0.0428585639022265
44,90.67094045877832,0.857553346805687
45,90.69053018147588,0.879343917103307
46,89.11876721529684,-0.8690019852093035
47,89.89199090974232,-0.0089088879395851
48,89.58108323839777,-0.3547461196910331
49,88.81073923604876,-1.211635999945767
50,89.2855055869461,-0.6835310490032308
51,90.36313344590768,0.5151651233678384
52,89.34816364593497,-0.6138335417853519
53,89.79822601255168,-0.1132079949369582
54,90.25760341058398,0.3977790996484724
55,90.01701993449007,0.1301667791880528
56,88.84808245623212,-1.1700973790521527
57,89.75734197332386,-0.1586852354573357
58,90.47181645264229,0.6360583455420257
59,91.17786285263946,1.4214269773520116
60,90.15985806169176,0.2890523489341031
61,90.4251886690242,0.5841920678800925
62,89.72015810200902,-0.2000466051067659
63,89.19829334059294,-0.7805413341569138
64,91.47066199259008,1.7471212375862906
65,90.70630656577464,0.8968927316736746
66,90.89868413815834,1.1108833572395316
67,90.16428386278947,0.2939753757391359
68,89.4851197494401,-0.4614908237596258
69,91.14945695607656,1.3898297620428886
70,88.26453295022667,-1.8192069519169516
71,90.41522917849773,0.5731136579507445
72,90.96230347933952,1.181650143870417
73,89.04067296705581,-0.9558698920402596
74,89.83592394066267,-0.0712748157256269
75,88.71211053157059,-1.3213453486422893
76,90.86214059236724,1.0702342517989414
77,90.01595745321798,0.1289849312769446
78,90.5105325451822,0.6791240769546112
79,89.45581674568423,-0.4940859336104276
80,89.6732315294366,-0.2522452397813122
81,89.48389169737524,-0.4628568438540199
82,89.72284412819215,-0.1970588117996164
83,89.81954351090357,-0.0894955384832417
84,90.13391917146222,0.2601993008478518
85,88.0219433729411,-2.089050753124483
86,89.98812747567028,0.098028337786737
87,91.17910180104256,1.422805117956126
88,89.92241475341064,0.0249329848839036
89,91.74513449895906,2.052429920977814
90,90.9576844768015,1.1765122100127896
91,89.27088017409199,-0.6997995838798892
92,88.68596589429039,-1.3504272588538544
93,90.38182958108064,0.5359617142164982
94,90.56924383595032,0.7444314081761131
95,89.82626578349459,-0.082018038381996
96,89.65191345597435,-0.2759583359573455
97,89.41480956046706,-0.5397001552090575
98,90.63840424081184,0.8213617806583381
99,91.07312437087978,1.304921435906314
100,90.4391458033915,0.599717245151826
101,90.44173661054364,0.6025991218505261
102,90.76654078730562,0.9638940904400553
103,90.9157415437468,1.129857112065389
104,90.23173604799058,0.3690056151174354
105,89.84088340821955,-0.0657581666078439
106,90.54118146831314,0.713216316254878
107,90.05770257650265,0.1754199961097257
108,89.97564051956299,0.0841385089688331
109,88.79368472765037,-1.2306065320908042
110,91.35610266080874,1.619691502568119
111,90.59071985016932,0.768320189287321
112,90.87512336954607,1.084675605724214
113,90.12363990266827,0.248765186505319
114,89.77656255461858,-0.1373052785110421
115,90.7052176031275,0.8956814272830791
116,90.22038118511033,0.3563750668635226
117,90.16094904029826,0.2902658957711426
118,90.89907737841138,1.1113207768758302
119,90.18081614256616,0.3123650084161872
120,88.18288795623519,-1.910024520316812
121,89.86222532181345,-0.0420185519316475
122,88.68158491112435,-1.355300432564693
123,90.19171877037344,0.3244925143197124
124,89.66625830945395,-0.2600018804739202
125,89.6023771376785,-0.3310599135945535
126,89.89699445274366,-0.0033432116310905
127,89.47394438032504,-0.4739217126529131
128,88.97682205308914,-1.0268942679764947
129,90.21610706486574,0.3516207618083792
130,90.40465200616528,0.5613481714852868
131,90.1030576950132,0.2258706284907676
132,90.38876091321444,0.5436717610839097
133,90.34938204896716,0.4998687975162981
134,89.1522427786697,-0.8317655409680794
135,89.93197894007763,0.035571679730391
136,89.77977097519368,-0.1337364013418472
137,89.91555585395616,0.0173035082938356
138,91.10523951640356,1.3406446233632543
139,89.953349387949,0.0593430344260268
140,90.65246810040765,0.8370056734233877
141,89.91353738672001,0.015058272213574
142,89.73073361060636,-0.1882829692921482
143,90.33698364914508,0.4860774740212044
144,90.79602060894786,0.9966858831455512
145,89.68514176860735,-0.2389969203477796
146,90.5463392960759,0.7189536107629518
147,90.07157638381327,0.1908524847755953
148,89.54332186640278,-0.3967498705197196
149,90.55290968017212,0.7262621581447333
150,89.49465899396158,-0.4508798732351797
151,90.05763818096045,0.1753483659181835
152,88.9836381269504,-1.0193124283087984
153,89.99580559983252,0.1065690765656467
154,90.595406983442,0.7735339081668342
155,90.86161935457878,1.0696544544813928
156,90.27725596356892,0.4196395590310652
157,88.66882020708245,-1.3694992134789303
158,89.41661916421306,-0.5376872478164024
159,90.1376103699168,0.2643051945681962
160,90.76565611966296,0.9629100329954884
161,89.58186976999404,-0.3538712235883901
162,91.01742485684052,1.2429642456513113
163,90.99363760532457,1.2165045665456566
164,89.93976056767092,0.0442275502457291
165,89.79728890718545,-0.114250381328764
166,90.65823238705688,0.843417560686183
167,89.69511813284325,-0.2278997409975054
168,91.08273343457424,1.3156100495820149
169,89.56929962847296,-0.3678535834561112
170,90.93907247736796,1.155809207305858
171,90.76342110476416,0.96042392076102
172,89.98449639536476,0.0939893163122938
173,90.36637509107378,0.5187709578128719
174,90.0095973756547,0.1219103177471647
175,89.77321831758019,-0.1410252307228229
176,90.09582165134356,0.2178216366446767
177,89.43374405915861,-0.5186384214031063
178,90.6387065879606,0.8216980956180278
179,90.1577603268382,0.2867189397532916
180,89.47018771253153,-0.4781004309994208
181,90.45457247102664,0.6168770534222976
182,89.49989264334341,-0.4450582387726259
183,91.16914830818,1.4117333795105595
184,91.25239908649402,1.5043371373682062
185,89.71982043693882,-0.2004222058522666
186,90.11354386159776,0.2375348849808032
187,90.1817807098137,0.3134379419507099
188,89.26885257226789,-0.7020549807921209
189,89.92059237394676,0.0229058664591268
190,88.82896065050859,-1.191367463282997
191,88.39798443474126,-1.6707625864947104
192,89.66779264163614,-0.2582951705938437
193,89.77614084512061,-0.1377743658280285
194,90.90022448835454,1.1125967612397476
195,89.29122903232329,-0.6771645914090311
196,90.2694163695408,0.410919209722804
197,89.75903025338734,-0.1568072821053044
198,90.07576961432088,0.1955168123702833
199,89.7315117758623,-0.1874173794635193
200,89.77788066211089,-0.1358390855273828
201,90.8885434432982,1.099603385203764
202,90.15719218944298,0.2860869737964126
203,90.2376917491852,0.3756304217855361
204,89.69681000250085,-0.2260177947710253
205,90.25884613794354,0.3991614437636598
206,89.66708819239798,-0.2590787626273884
207,89.83779184721965,-0.0691970553730337
208,90.33382089414552,0.4825593928203853
209,89.47499655103994,-0.4727513336596989
210,89.50687719474827,-0.4372889936059349
211,89.79830087105327,-0.113124726303375
212,90.52309639399977,0.6930994371521239
213,90.3936664995289,0.5491284755605109
214,90.14099706833436,0.2680723785699128
215,89.22754392088338,-0.7480045373933574
216,89.137009534005,-0.8487101957675226
217,89.9204996311835,0.022802704319797
218,90.02139185162766,0.1350298683288646
219,89.10694810790916,-0.8821489344725739
220,91.0343038860092,1.2617395839924277
221,90.76317138933145,0.9601461505355297
222,90.17402997753996,0.304816437753023
223,88.81889950338574,-1.2025589506276628
224,90.10475939292444,0.2277635071462115
225,91.24045677927894,1.4910531471400863
226,89.36028735172677,-0.6003477733851362
227,90.55368587080775,0.7271255515103038
228,90.100220777319,0.2227149914560663
229,90.34637442495438,0.4965232758113135
230,89.88590307408944,-0.0156806739828304
231,90.262821430336,0.4035833485383581
232,89.01716820428094,-0.982015345627442
233,89.87369447582225,-0.0292608722778174
234,89.53415932070571,-0.4069418012172348
235,90.44108168978312,0.6018706226730951
236,90.26318650017676,0.4039894328996289
237,90.80394553725792,1.005501153790796
238,88.76153500979275,-1.2663681759813723
239,90.22892101475452,0.3658743211952318
240,89.89899332394704,-0.0011197731401187
241,89.73909622230534,-0.1789808428194334
242,89.51285937485444,-0.4306347331986234
243,89.9228884954318,0.0254599504246946
244,90.01813666677961,0.1314089730585156
245,88.95940799677645,-1.0462647421841569
246,89.63911075955015,-0.2901993775860469
247,89.88345584631621,-0.0184028405826429
